video_id,alternative_no,transcript,confidence,start_time,end_time,text,transcript_part
Ua9RlQ-a2_s,0,"Catalonia's bid for Independence could have consequences that go far beyond politics football. For example, Spain's national sport FC Barcelona sits in the center of the Catalan capital and at the top of La Liga but it's future has been thrown into question with regard to the current political situation in Catalonia FC Barcelona and remaining faithful to its history commitment to the defense of the nation to democracy to freedom of speech and to self-determination there for FC Barcelona publicy expresses, its support for all people entities and institutions that work to warranty this rights. The club has consistently highlighted its Catalan identity. But at the same time thrives on the challenge of regularly playing Top Flight teams such as Real Madrid real Coach sanidine said answered it's a complicated debate what I can't see happening and I hope doesn't happen. It's a Spanish league without Barcelona.",0.9128400683403016,0.8,1.5,Catalonia's,1
Ua9RlQ-a2_s,0,"Catalonia's bid for Independence could have consequences that go far beyond politics football. For example, Spain's national sport FC Barcelona sits in the center of the Catalan capital and at the top of La Liga but it's future has been thrown into question with regard to the current political situation in Catalonia FC Barcelona and remaining faithful to its history commitment to the defense of the nation to democracy to freedom of speech and to self-determination there for FC Barcelona publicy expresses, its support for all people entities and institutions that work to warranty this rights. The club has consistently highlighted its Catalan identity. But at the same time thrives on the challenge of regularly playing Top Flight teams such as Real Madrid real Coach sanidine said answered it's a complicated debate what I can't see happening and I hope doesn't happen. It's a Spanish league without Barcelona.",0.9128400683403016,1.5,1.8,bid,1
Ua9RlQ-a2_s,0,"Catalonia's bid for Independence could have consequences that go far beyond politics football. For example, Spain's national sport FC Barcelona sits in the center of the Catalan capital and at the top of La Liga but it's future has been thrown into question with regard to the current political situation in Catalonia FC Barcelona and remaining faithful to its history commitment to the defense of the nation to democracy to freedom of speech and to self-determination there for FC Barcelona publicy expresses, its support for all people entities and institutions that work to warranty this rights. The club has consistently highlighted its Catalan identity. But at the same time thrives on the challenge of regularly playing Top Flight teams such as Real Madrid real Coach sanidine said answered it's a complicated debate what I can't see happening and I hope doesn't happen. It's a Spanish league without Barcelona.",0.9128400683403016,1.8,2.0,for,1
Ua9RlQ-a2_s,0,"Catalonia's bid for Independence could have consequences that go far beyond politics football. For example, Spain's national sport FC Barcelona sits in the center of the Catalan capital and at the top of La Liga but it's future has been thrown into question with regard to the current political situation in Catalonia FC Barcelona and remaining faithful to its history commitment to the defense of the nation to democracy to freedom of speech and to self-determination there for FC Barcelona publicy expresses, its support for all people entities and institutions that work to warranty this rights. The club has consistently highlighted its Catalan identity. But at the same time thrives on the challenge of regularly playing Top Flight teams such as Real Madrid real Coach sanidine said answered it's a complicated debate what I can't see happening and I hope doesn't happen. It's a Spanish league without Barcelona.",0.9128400683403016,2.0,2.8,Independence,1
Ua9RlQ-a2_s,0,"Catalonia's bid for Independence could have consequences that go far beyond politics football. For example, Spain's national sport FC Barcelona sits in the center of the Catalan capital and at the top of La Liga but it's future has been thrown into question with regard to the current political situation in Catalonia FC Barcelona and remaining faithful to its history commitment to the defense of the nation to democracy to freedom of speech and to self-determination there for FC Barcelona publicy expresses, its support for all people entities and institutions that work to warranty this rights. The club has consistently highlighted its Catalan identity. But at the same time thrives on the challenge of regularly playing Top Flight teams such as Real Madrid real Coach sanidine said answered it's a complicated debate what I can't see happening and I hope doesn't happen. It's a Spanish league without Barcelona.",0.9128400683403016,2.8,3.2,could,1
Ua9RlQ-a2_s,0,"Catalonia's bid for Independence could have consequences that go far beyond politics football. For example, Spain's national sport FC Barcelona sits in the center of the Catalan capital and at the top of La Liga but it's future has been thrown into question with regard to the current political situation in Catalonia FC Barcelona and remaining faithful to its history commitment to the defense of the nation to democracy to freedom of speech and to self-determination there for FC Barcelona publicy expresses, its support for all people entities and institutions that work to warranty this rights. The club has consistently highlighted its Catalan identity. But at the same time thrives on the challenge of regularly playing Top Flight teams such as Real Madrid real Coach sanidine said answered it's a complicated debate what I can't see happening and I hope doesn't happen. It's a Spanish league without Barcelona.",0.9128400683403016,3.2,3.4,have,1
Ua9RlQ-a2_s,0,"Catalonia's bid for Independence could have consequences that go far beyond politics football. For example, Spain's national sport FC Barcelona sits in the center of the Catalan capital and at the top of La Liga but it's future has been thrown into question with regard to the current political situation in Catalonia FC Barcelona and remaining faithful to its history commitment to the defense of the nation to democracy to freedom of speech and to self-determination there for FC Barcelona publicy expresses, its support for all people entities and institutions that work to warranty this rights. The club has consistently highlighted its Catalan identity. But at the same time thrives on the challenge of regularly playing Top Flight teams such as Real Madrid real Coach sanidine said answered it's a complicated debate what I can't see happening and I hope doesn't happen. It's a Spanish league without Barcelona.",0.9128400683403016,3.4,4.4,consequences,1
Ua9RlQ-a2_s,0,"Catalonia's bid for Independence could have consequences that go far beyond politics football. For example, Spain's national sport FC Barcelona sits in the center of the Catalan capital and at the top of La Liga but it's future has been thrown into question with regard to the current political situation in Catalonia FC Barcelona and remaining faithful to its history commitment to the defense of the nation to democracy to freedom of speech and to self-determination there for FC Barcelona publicy expresses, its support for all people entities and institutions that work to warranty this rights. The club has consistently highlighted its Catalan identity. But at the same time thrives on the challenge of regularly playing Top Flight teams such as Real Madrid real Coach sanidine said answered it's a complicated debate what I can't see happening and I hope doesn't happen. It's a Spanish league without Barcelona.",0.9128400683403016,4.4,4.5,that,1
Ua9RlQ-a2_s,0,"Catalonia's bid for Independence could have consequences that go far beyond politics football. For example, Spain's national sport FC Barcelona sits in the center of the Catalan capital and at the top of La Liga but it's future has been thrown into question with regard to the current political situation in Catalonia FC Barcelona and remaining faithful to its history commitment to the defense of the nation to democracy to freedom of speech and to self-determination there for FC Barcelona publicy expresses, its support for all people entities and institutions that work to warranty this rights. The club has consistently highlighted its Catalan identity. But at the same time thrives on the challenge of regularly playing Top Flight teams such as Real Madrid real Coach sanidine said answered it's a complicated debate what I can't see happening and I hope doesn't happen. It's a Spanish league without Barcelona.",0.9128400683403016,4.5,4.8,go,1
Ua9RlQ-a2_s,0,"Catalonia's bid for Independence could have consequences that go far beyond politics football. For example, Spain's national sport FC Barcelona sits in the center of the Catalan capital and at the top of La Liga but it's future has been thrown into question with regard to the current political situation in Catalonia FC Barcelona and remaining faithful to its history commitment to the defense of the nation to democracy to freedom of speech and to self-determination there for FC Barcelona publicy expresses, its support for all people entities and institutions that work to warranty this rights. The club has consistently highlighted its Catalan identity. But at the same time thrives on the challenge of regularly playing Top Flight teams such as Real Madrid real Coach sanidine said answered it's a complicated debate what I can't see happening and I hope doesn't happen. It's a Spanish league without Barcelona.",0.9128400683403016,4.8,5.1,far,1
