video_id,alternative_no,transcript,confidence,start_time,end_time,text,transcript_part
AG_yV-_XrII,0,"Chuckling. Okay, they are cases of voter can also play with Blanco better. Save water lapping the North Korea. What are you Kroger store? So you may see a show?",0.7225480675697327,1.2,1.5,Chuckling.,1
AG_yV-_XrII,0,"Chuckling. Okay, they are cases of voter can also play with Blanco better. Save water lapping the North Korea. What are you Kroger store? So you may see a show?",0.7225480675697327,1.5,1.9,"Okay,",1
AG_yV-_XrII,0,"Chuckling. Okay, they are cases of voter can also play with Blanco better. Save water lapping the North Korea. What are you Kroger store? So you may see a show?",0.7225480675697327,2.5,2.7,they,1
AG_yV-_XrII,0,"Chuckling. Okay, they are cases of voter can also play with Blanco better. Save water lapping the North Korea. What are you Kroger store? So you may see a show?",0.7225480675697327,4.8,4.9,are,1
AG_yV-_XrII,0,"Chuckling. Okay, they are cases of voter can also play with Blanco better. Save water lapping the North Korea. What are you Kroger store? So you may see a show?",0.7225480675697327,4.9,5.3,cases,1
AG_yV-_XrII,0,"Chuckling. Okay, they are cases of voter can also play with Blanco better. Save water lapping the North Korea. What are you Kroger store? So you may see a show?",0.7225480675697327,5.3,5.4,of,1
AG_yV-_XrII,0,"Chuckling. Okay, they are cases of voter can also play with Blanco better. Save water lapping the North Korea. What are you Kroger store? So you may see a show?",0.7225480675697327,5.4,5.7,voter,1
AG_yV-_XrII,0,"Chuckling. Okay, they are cases of voter can also play with Blanco better. Save water lapping the North Korea. What are you Kroger store? So you may see a show?",0.7225480675697327,5.7,6.0,can,1
AG_yV-_XrII,0,"Chuckling. Okay, they are cases of voter can also play with Blanco better. Save water lapping the North Korea. What are you Kroger store? So you may see a show?",0.7225480675697327,6.0,6.2,also,1
AG_yV-_XrII,0,"Chuckling. Okay, they are cases of voter can also play with Blanco better. Save water lapping the North Korea. What are you Kroger store? So you may see a show?",0.7225480675697327,6.2,6.4,play,1
AG_yV-_XrII,0,"Chuckling. Okay, they are cases of voter can also play with Blanco better. Save water lapping the North Korea. What are you Kroger store? So you may see a show?",0.7225480675697327,6.4,6.6,with,1
AG_yV-_XrII,0,"Chuckling. Okay, they are cases of voter can also play with Blanco better. Save water lapping the North Korea. What are you Kroger store? So you may see a show?",0.7225480675697327,6.8,7.3,Blanco,1
AG_yV-_XrII,0,"Chuckling. Okay, they are cases of voter can also play with Blanco better. Save water lapping the North Korea. What are you Kroger store? So you may see a show?",0.7225480675697327,7.7,8.0,better.,1
AG_yV-_XrII,0,"Chuckling. Okay, they are cases of voter can also play with Blanco better. Save water lapping the North Korea. What are you Kroger store? So you may see a show?",0.7225480675697327,8.0,8.2,Save,1
AG_yV-_XrII,0,"Chuckling. Okay, they are cases of voter can also play with Blanco better. Save water lapping the North Korea. What are you Kroger store? So you may see a show?",0.7225480675697327,8.2,8.6,water,1
AG_yV-_XrII,0,"Chuckling. Okay, they are cases of voter can also play with Blanco better. Save water lapping the North Korea. What are you Kroger store? So you may see a show?",0.7225480675697327,12.3,12.6,lapping,1
AG_yV-_XrII,0,"Chuckling. Okay, they are cases of voter can also play with Blanco better. Save water lapping the North Korea. What are you Kroger store? So you may see a show?",0.7225480675697327,12.6,12.8,the,1
