video_id,alternative_no,transcript,confidence,start_time,end_time,text,transcript_part
rAfQ8hNKxm4,0,Police has been game and has been looking for the polling box. They couldn't find it. They have broken the windows enter into the building taking photographs from the roof to the people and at the end they they have known and now people is preparing for both the game.,0.9080848097801208,88.5,89.0,Police,1
rAfQ8hNKxm4,0,Police has been game and has been looking for the polling box. They couldn't find it. They have broken the windows enter into the building taking photographs from the roof to the people and at the end they they have known and now people is preparing for both the game.,0.9080848097801208,89.0,89.2,has,1
rAfQ8hNKxm4,0,Police has been game and has been looking for the polling box. They couldn't find it. They have broken the windows enter into the building taking photographs from the roof to the people and at the end they they have known and now people is preparing for both the game.,0.9080848097801208,89.2,89.6,been,1
rAfQ8hNKxm4,0,Police has been game and has been looking for the polling box. They couldn't find it. They have broken the windows enter into the building taking photographs from the roof to the people and at the end they they have known and now people is preparing for both the game.,0.9080848097801208,91.8,92.2,game,1
rAfQ8hNKxm4,0,Police has been game and has been looking for the polling box. They couldn't find it. They have broken the windows enter into the building taking photographs from the roof to the people and at the end they they have known and now people is preparing for both the game.,0.9080848097801208,92.2,92.5,and,1
rAfQ8hNKxm4,0,Police has been game and has been looking for the polling box. They couldn't find it. They have broken the windows enter into the building taking photographs from the roof to the people and at the end they they have known and now people is preparing for both the game.,0.9080848097801208,93.1,93.3,has,1
rAfQ8hNKxm4,0,Police has been game and has been looking for the polling box. They couldn't find it. They have broken the windows enter into the building taking photographs from the roof to the people and at the end they they have known and now people is preparing for both the game.,0.9080848097801208,93.3,93.9,been,1
rAfQ8hNKxm4,0,Police has been game and has been looking for the polling box. They couldn't find it. They have broken the windows enter into the building taking photographs from the roof to the people and at the end they they have known and now people is preparing for both the game.,0.9080848097801208,94.4,95.0,looking,1
rAfQ8hNKxm4,0,Police has been game and has been looking for the polling box. They couldn't find it. They have broken the windows enter into the building taking photographs from the roof to the people and at the end they they have known and now people is preparing for both the game.,0.9080848097801208,95.0,95.2,for,1
rAfQ8hNKxm4,0,Police has been game and has been looking for the polling box. They couldn't find it. They have broken the windows enter into the building taking photographs from the roof to the people and at the end they they have known and now people is preparing for both the game.,0.9080848097801208,95.2,95.3,the,1
rAfQ8hNKxm4,0,Police has been game and has been looking for the polling box. They couldn't find it. They have broken the windows enter into the building taking photographs from the roof to the people and at the end they they have known and now people is preparing for both the game.,0.9080848097801208,95.3,95.7,polling,1
rAfQ8hNKxm4,0,Police has been game and has been looking for the polling box. They couldn't find it. They have broken the windows enter into the building taking photographs from the roof to the people and at the end they they have known and now people is preparing for both the game.,0.9080848097801208,95.7,96.3,box.,1
rAfQ8hNKxm4,0,Police has been game and has been looking for the polling box. They couldn't find it. They have broken the windows enter into the building taking photographs from the roof to the people and at the end they they have known and now people is preparing for both the game.,0.9080848097801208,96.8,97.0,They,1
rAfQ8hNKxm4,0,Police has been game and has been looking for the polling box. They couldn't find it. They have broken the windows enter into the building taking photographs from the roof to the people and at the end they they have known and now people is preparing for both the game.,0.9080848097801208,97.0,97.3,couldn't,1
rAfQ8hNKxm4,0,Police has been game and has been looking for the polling box. They couldn't find it. They have broken the windows enter into the building taking photographs from the roof to the people and at the end they they have known and now people is preparing for both the game.,0.9080848097801208,97.3,97.6,find,1
rAfQ8hNKxm4,0,Police has been game and has been looking for the polling box. They couldn't find it. They have broken the windows enter into the building taking photographs from the roof to the people and at the end they they have known and now people is preparing for both the game.,0.9080848097801208,97.6,97.8,it.,1
rAfQ8hNKxm4,0,Police has been game and has been looking for the polling box. They couldn't find it. They have broken the windows enter into the building taking photographs from the roof to the people and at the end they they have known and now people is preparing for both the game.,0.9080848097801208,99.9,100.0,They,1
rAfQ8hNKxm4,0,Police has been game and has been looking for the polling box. They couldn't find it. They have broken the windows enter into the building taking photographs from the roof to the people and at the end they they have known and now people is preparing for both the game.,0.9080848097801208,100.0,100.2,have,1
rAfQ8hNKxm4,0,Police has been game and has been looking for the polling box. They couldn't find it. They have broken the windows enter into the building taking photographs from the roof to the people and at the end they they have known and now people is preparing for both the game.,0.9080848097801208,100.2,100.6,broken,1
rAfQ8hNKxm4,0,Police has been game and has been looking for the polling box. They couldn't find it. They have broken the windows enter into the building taking photographs from the roof to the people and at the end they they have known and now people is preparing for both the game.,0.9080848097801208,100.6,100.8,the,1
rAfQ8hNKxm4,0,Police has been game and has been looking for the polling box. They couldn't find it. They have broken the windows enter into the building taking photographs from the roof to the people and at the end they they have known and now people is preparing for both the game.,0.9080848097801208,100.8,101.6,windows,1
rAfQ8hNKxm4,0,Police has been game and has been looking for the polling box. They couldn't find it. They have broken the windows enter into the building taking photographs from the roof to the people and at the end they they have known and now people is preparing for both the game.,0.9080848097801208,102.3,102.7,enter,1
rAfQ8hNKxm4,0,Police has been game and has been looking for the polling box. They couldn't find it. They have broken the windows enter into the building taking photographs from the roof to the people and at the end they they have known and now people is preparing for both the game.,0.9080848097801208,102.7,103.0,into,1
rAfQ8hNKxm4,0,Police has been game and has been looking for the polling box. They couldn't find it. They have broken the windows enter into the building taking photographs from the roof to the people and at the end they they have known and now people is preparing for both the game.,0.9080848097801208,103.0,103.1,the,1
rAfQ8hNKxm4,0,Police has been game and has been looking for the polling box. They couldn't find it. They have broken the windows enter into the building taking photographs from the roof to the people and at the end they they have known and now people is preparing for both the game.,0.9080848097801208,103.1,103.7,building,1
rAfQ8hNKxm4,0,Police has been game and has been looking for the polling box. They couldn't find it. They have broken the windows enter into the building taking photographs from the roof to the people and at the end they they have known and now people is preparing for both the game.,0.9080848097801208,104.8,105.6,taking,1
rAfQ8hNKxm4,0,Police has been game and has been looking for the polling box. They couldn't find it. They have broken the windows enter into the building taking photographs from the roof to the people and at the end they they have known and now people is preparing for both the game.,0.9080848097801208,106.2,106.9,photographs,1
rAfQ8hNKxm4,0,Police has been game and has been looking for the polling box. They couldn't find it. They have broken the windows enter into the building taking photographs from the roof to the people and at the end they they have known and now people is preparing for both the game.,0.9080848097801208,106.9,107.2,from,1
rAfQ8hNKxm4,0,Police has been game and has been looking for the polling box. They couldn't find it. They have broken the windows enter into the building taking photographs from the roof to the people and at the end they they have known and now people is preparing for both the game.,0.9080848097801208,107.2,107.3,the,1
rAfQ8hNKxm4,0,Police has been game and has been looking for the polling box. They couldn't find it. They have broken the windows enter into the building taking photographs from the roof to the people and at the end they they have known and now people is preparing for both the game.,0.9080848097801208,107.3,107.6,roof,1
rAfQ8hNKxm4,0,Police has been game and has been looking for the polling box. They couldn't find it. They have broken the windows enter into the building taking photographs from the roof to the people and at the end they they have known and now people is preparing for both the game.,0.9080848097801208,107.6,107.7,to,1
rAfQ8hNKxm4,0,Police has been game and has been looking for the polling box. They couldn't find it. They have broken the windows enter into the building taking photographs from the roof to the people and at the end they they have known and now people is preparing for both the game.,0.9080848097801208,107.7,107.8,the,1
rAfQ8hNKxm4,0,Police has been game and has been looking for the polling box. They couldn't find it. They have broken the windows enter into the building taking photographs from the roof to the people and at the end they they have known and now people is preparing for both the game.,0.9080848097801208,107.8,108.4,people,1
rAfQ8hNKxm4,0,Police has been game and has been looking for the polling box. They couldn't find it. They have broken the windows enter into the building taking photographs from the roof to the people and at the end they they have known and now people is preparing for both the game.,0.9080848097801208,109.8,110.1,and,1
rAfQ8hNKxm4,0,Police has been game and has been looking for the polling box. They couldn't find it. They have broken the windows enter into the building taking photographs from the roof to the people and at the end they they have known and now people is preparing for both the game.,0.9080848097801208,110.5,110.6,at,1
rAfQ8hNKxm4,0,Police has been game and has been looking for the polling box. They couldn't find it. They have broken the windows enter into the building taking photographs from the roof to the people and at the end they they have known and now people is preparing for both the game.,0.9080848097801208,110.6,110.8,the,1
rAfQ8hNKxm4,0,Police has been game and has been looking for the polling box. They couldn't find it. They have broken the windows enter into the building taking photographs from the roof to the people and at the end they they have known and now people is preparing for both the game.,0.9080848097801208,110.8,111.0,end,1
rAfQ8hNKxm4,0,Police has been game and has been looking for the polling box. They couldn't find it. They have broken the windows enter into the building taking photographs from the roof to the people and at the end they they have known and now people is preparing for both the game.,0.9080848097801208,111.0,111.5,they,1
rAfQ8hNKxm4,0,Police has been game and has been looking for the polling box. They couldn't find it. They have broken the windows enter into the building taking photographs from the roof to the people and at the end they they have known and now people is preparing for both the game.,0.9080848097801208,112.6,113.4,they,1
rAfQ8hNKxm4,0,Police has been game and has been looking for the polling box. They couldn't find it. They have broken the windows enter into the building taking photographs from the roof to the people and at the end they they have known and now people is preparing for both the game.,0.9080848097801208,114.4,114.6,have,1
rAfQ8hNKxm4,0,Police has been game and has been looking for the polling box. They couldn't find it. They have broken the windows enter into the building taking photographs from the roof to the people and at the end they they have known and now people is preparing for both the game.,0.9080848097801208,114.6,115.2,known,1
rAfQ8hNKxm4,0,Police has been game and has been looking for the polling box. They couldn't find it. They have broken the windows enter into the building taking photographs from the roof to the people and at the end they they have known and now people is preparing for both the game.,0.9080848097801208,115.9,116.0,and,1
rAfQ8hNKxm4,0,Police has been game and has been looking for the polling box. They couldn't find it. They have broken the windows enter into the building taking photographs from the roof to the people and at the end they they have known and now people is preparing for both the game.,0.9080848097801208,116.0,116.3,now,1
rAfQ8hNKxm4,0,Police has been game and has been looking for the polling box. They couldn't find it. They have broken the windows enter into the building taking photographs from the roof to the people and at the end they they have known and now people is preparing for both the game.,0.9080848097801208,116.3,116.6,people,1
rAfQ8hNKxm4,0,Police has been game and has been looking for the polling box. They couldn't find it. They have broken the windows enter into the building taking photographs from the roof to the people and at the end they they have known and now people is preparing for both the game.,0.9080848097801208,116.6,116.7,is,1
rAfQ8hNKxm4,0,Police has been game and has been looking for the polling box. They couldn't find it. They have broken the windows enter into the building taking photographs from the roof to the people and at the end they they have known and now people is preparing for both the game.,0.9080848097801208,116.7,117.2,preparing,1
rAfQ8hNKxm4,0,Police has been game and has been looking for the polling box. They couldn't find it. They have broken the windows enter into the building taking photographs from the roof to the people and at the end they they have known and now people is preparing for both the game.,0.9080848097801208,117.2,117.8,for,1
rAfQ8hNKxm4,0,Police has been game and has been looking for the polling box. They couldn't find it. They have broken the windows enter into the building taking photographs from the roof to the people and at the end they they have known and now people is preparing for both the game.,0.9080848097801208,118.5,118.8,both,1
rAfQ8hNKxm4,0,Police has been game and has been looking for the polling box. They couldn't find it. They have broken the windows enter into the building taking photographs from the roof to the people and at the end they they have known and now people is preparing for both the game.,0.9080848097801208,118.8,118.9,the,1
rAfQ8hNKxm4,0,Police has been game and has been looking for the polling box. They couldn't find it. They have broken the windows enter into the building taking photographs from the roof to the people and at the end they they have known and now people is preparing for both the game.,0.9080848097801208,118.9,119.3,game.,1
rAfQ8hNKxm4,0,It's pretty clear that this is not correct from our point of view of Human Rights. It is about that ghetto look across their bow karuna scram.,0.8018330335617065,121.9,122.2,It's,2
rAfQ8hNKxm4,0,It's pretty clear that this is not correct from our point of view of Human Rights. It is about that ghetto look across their bow karuna scram.,0.8018330335617065,122.2,122.5,pretty,2
rAfQ8hNKxm4,0,It's pretty clear that this is not correct from our point of view of Human Rights. It is about that ghetto look across their bow karuna scram.,0.8018330335617065,122.5,122.9,clear,2
rAfQ8hNKxm4,0,It's pretty clear that this is not correct from our point of view of Human Rights. It is about that ghetto look across their bow karuna scram.,0.8018330335617065,122.9,123.2,that,2
rAfQ8hNKxm4,0,It's pretty clear that this is not correct from our point of view of Human Rights. It is about that ghetto look across their bow karuna scram.,0.8018330335617065,124.0,124.2,this,2
rAfQ8hNKxm4,0,It's pretty clear that this is not correct from our point of view of Human Rights. It is about that ghetto look across their bow karuna scram.,0.8018330335617065,124.2,124.3,is,2
rAfQ8hNKxm4,0,It's pretty clear that this is not correct from our point of view of Human Rights. It is about that ghetto look across their bow karuna scram.,0.8018330335617065,124.3,124.6,not,2
rAfQ8hNKxm4,0,It's pretty clear that this is not correct from our point of view of Human Rights. It is about that ghetto look across their bow karuna scram.,0.8018330335617065,124.6,125.3,correct,2
rAfQ8hNKxm4,0,It's pretty clear that this is not correct from our point of view of Human Rights. It is about that ghetto look across their bow karuna scram.,0.8018330335617065,125.8,126.2,from,2
rAfQ8hNKxm4,0,It's pretty clear that this is not correct from our point of view of Human Rights. It is about that ghetto look across their bow karuna scram.,0.8018330335617065,126.2,126.4,our,2
rAfQ8hNKxm4,0,It's pretty clear that this is not correct from our point of view of Human Rights. It is about that ghetto look across their bow karuna scram.,0.8018330335617065,126.4,126.6,point,2
rAfQ8hNKxm4,0,It's pretty clear that this is not correct from our point of view of Human Rights. It is about that ghetto look across their bow karuna scram.,0.8018330335617065,126.6,126.8,of,2
rAfQ8hNKxm4,0,It's pretty clear that this is not correct from our point of view of Human Rights. It is about that ghetto look across their bow karuna scram.,0.8018330335617065,126.8,127.1,view,2
rAfQ8hNKxm4,0,It's pretty clear that this is not correct from our point of view of Human Rights. It is about that ghetto look across their bow karuna scram.,0.8018330335617065,127.1,127.3,of,2
rAfQ8hNKxm4,0,It's pretty clear that this is not correct from our point of view of Human Rights. It is about that ghetto look across their bow karuna scram.,0.8018330335617065,127.3,127.8,Human,2
rAfQ8hNKxm4,0,It's pretty clear that this is not correct from our point of view of Human Rights. It is about that ghetto look across their bow karuna scram.,0.8018330335617065,127.8,128.4,Rights.,2
rAfQ8hNKxm4,0,It's pretty clear that this is not correct from our point of view of Human Rights. It is about that ghetto look across their bow karuna scram.,0.8018330335617065,129.5,129.7,It,2
rAfQ8hNKxm4,0,It's pretty clear that this is not correct from our point of view of Human Rights. It is about that ghetto look across their bow karuna scram.,0.8018330335617065,129.7,129.9,is,2
rAfQ8hNKxm4,0,It's pretty clear that this is not correct from our point of view of Human Rights. It is about that ghetto look across their bow karuna scram.,0.8018330335617065,133.2,133.5,about,2
rAfQ8hNKxm4,0,It's pretty clear that this is not correct from our point of view of Human Rights. It is about that ghetto look across their bow karuna scram.,0.8018330335617065,133.5,133.8,that,2
rAfQ8hNKxm4,0,It's pretty clear that this is not correct from our point of view of Human Rights. It is about that ghetto look across their bow karuna scram.,0.8018330335617065,150.5,150.7,ghetto,2
rAfQ8hNKxm4,0,It's pretty clear that this is not correct from our point of view of Human Rights. It is about that ghetto look across their bow karuna scram.,0.8018330335617065,150.7,150.9,look,2
rAfQ8hNKxm4,0,It's pretty clear that this is not correct from our point of view of Human Rights. It is about that ghetto look across their bow karuna scram.,0.8018330335617065,150.9,151.3,across,2
rAfQ8hNKxm4,0,It's pretty clear that this is not correct from our point of view of Human Rights. It is about that ghetto look across their bow karuna scram.,0.8018330335617065,151.3,151.6,their,2
rAfQ8hNKxm4,0,It's pretty clear that this is not correct from our point of view of Human Rights. It is about that ghetto look across their bow karuna scram.,0.8018330335617065,152.4,152.9,bow,2
rAfQ8hNKxm4,0,It's pretty clear that this is not correct from our point of view of Human Rights. It is about that ghetto look across their bow karuna scram.,0.8018330335617065,154.5,155.1,karuna,2
rAfQ8hNKxm4,0,It's pretty clear that this is not correct from our point of view of Human Rights. It is about that ghetto look across their bow karuna scram.,0.8018330335617065,155.1,155.7,scram.,2
rAfQ8hNKxm4,0,"Yeah, you talk pressure.",0.7361868619918823,159.3,159.6,"Yeah,",3
rAfQ8hNKxm4,0,"Yeah, you talk pressure.",0.7361868619918823,159.6,159.8,you,3
rAfQ8hNKxm4,0,"Yeah, you talk pressure.",0.7361868619918823,159.8,160.1,talk,3
rAfQ8hNKxm4,0,"Yeah, you talk pressure.",0.7361868619918823,160.1,160.7,pressure.,3
rAfQ8hNKxm4,0, In opens have a career is probably a Vice Captain said called Smithfield is yours me with Nets. Do you think we're all okay beasts could draw your weapon Captain America pay schedule. When de Madrid journals met issues. The band's Jam ultimate issues the bombs not an insincere.,0.7570852637290955,166.6,166.7,In,4
