video_id,alternative_no,transcript,confidence,start_time,end_time,text,transcript_part
XYomfxGyPt0,0,And I think health is always number one the one and only the kill Nicola the kill Paso.,0.8436050415039062,14.0,14.3,And,1
XYomfxGyPt0,0,And I think health is always number one the one and only the kill Nicola the kill Paso.,0.8436050415039062,14.3,14.4,I,1
XYomfxGyPt0,0,And I think health is always number one the one and only the kill Nicola the kill Paso.,0.8436050415039062,14.4,14.7,think,1
XYomfxGyPt0,0,And I think health is always number one the one and only the kill Nicola the kill Paso.,0.8436050415039062,14.7,15.1,health,1
XYomfxGyPt0,0,And I think health is always number one the one and only the kill Nicola the kill Paso.,0.8436050415039062,15.1,15.4,is,1
XYomfxGyPt0,0,And I think health is always number one the one and only the kill Nicola the kill Paso.,0.8436050415039062,15.4,15.9,always,1
XYomfxGyPt0,0,And I think health is always number one the one and only the kill Nicola the kill Paso.,0.8436050415039062,15.9,16.3,number,1
XYomfxGyPt0,0,And I think health is always number one the one and only the kill Nicola the kill Paso.,0.8436050415039062,16.3,16.8,one,1
XYomfxGyPt0,0,And I think health is always number one the one and only the kill Nicola the kill Paso.,0.8436050415039062,17.2,17.3,the,1
XYomfxGyPt0,0,And I think health is always number one the one and only the kill Nicola the kill Paso.,0.8436050415039062,17.3,17.7,one,1
XYomfxGyPt0,0,And I think health is always number one the one and only the kill Nicola the kill Paso.,0.8436050415039062,17.7,17.9,and,1
XYomfxGyPt0,0,And I think health is always number one the one and only the kill Nicola the kill Paso.,0.8436050415039062,17.9,18.3,only,1
XYomfxGyPt0,0,And I think health is always number one the one and only the kill Nicola the kill Paso.,0.8436050415039062,18.3,18.5,the,1
XYomfxGyPt0,0,And I think health is always number one the one and only the kill Nicola the kill Paso.,0.8436050415039062,18.5,18.8,kill,1
XYomfxGyPt0,0,And I think health is always number one the one and only the kill Nicola the kill Paso.,0.8436050415039062,18.8,19.4,Nicola,1
XYomfxGyPt0,0,And I think health is always number one the one and only the kill Nicola the kill Paso.,0.8436050415039062,19.7,19.9,the,1
XYomfxGyPt0,0,And I think health is always number one the one and only the kill Nicola the kill Paso.,0.8436050415039062,19.9,20.3,kill,1
